atoms,coordinates,charge,total_energy,forces,patience,pred_energy,pred_forces,type
"[83, 83]","[[-12.501614093780518, 7.13621199131012, 9.65739130973816], [-9.718518257141113, 7.647352814674377, 9.332963228225708]]",-2,-11684.788447190842,"[[-0.08183512199854265, -0.018831201881373463, 0.004183155268160328], [0.08183548195318369, 0.01882925298410266, -0.004183862836140439]]","[0, 0]",-11684.77833862544,"[[-0.08969490727937826, -0.016473284230744352, 0.010455819130261666], [0.08969490727937826, 0.016473284230744352, -0.010455819130261666]]",train
"[83, 83]","[[20.487849712371826, 6.095988154411316, -6.0134148597717285], [19.72902774810791, 7.0867955684661865, -3.4662550687789917]]",-2,-11684.785843823507,"[[0.03162730654901473, -0.07031770477112168, -0.16489928340788718], [-0.031627975036205236, 0.07031899032341113, 0.16489820354396406]]","[0, 0]",-11684.776687563251,"[[0.05100625805040628, -0.06659978363773576, -0.17121419214719552], [-0.05100625805040628, 0.06659978363773576, 0.17121419214719552]]",train
"[83, 83]","[[-12.500143051147461, 7.136235237121582, 9.654250144958496], [-9.722857475280762, 7.64559805393219, 9.336140751838684]]",-2,-11684.786979667031,"[[-0.13653784017486337, -0.028709755912535467, 0.010545143746494675], [0.13653809728532124, 0.028707724739918148, -0.010544871209409312]]","[0, 0]",-11684.777534888137,"[[-0.14460953648280103, -0.026521838978539127, 0.016563529616692572], [0.14460953648280103, 0.026521838978539127, -0.016563529616692572]]",train
"[83, 83]","[[20.51588535308838, 6.137510538101196, -6.012927293777466], [19.744771718978882, 7.142481803894043, -3.4575504064559937]]",-2,-11684.789536519744,"[[-0.004110409463646993, -0.02437812861092062, -0.04824326529405157], [0.004108071301142948, 0.02437746526593926, 0.048243321858352305]]","[0, 0]",-11684.77863563819,"[[0.01608311819026085, -0.020960687155049406, -0.053297499462467285], [-0.01608311819026085, 0.020960687155049406, 0.053297499462467285]]",train
"[83, 83]","[[-12.51558780670166, 7.13395357131958, 9.672842621803284], [-9.685449600219727, 7.663389444351196, 9.302011728286743]]",-2,-11684.7877777692,"[[0.3192815149579087, 0.05618444574513612, -0.04929268733897208], [-0.31928130926954235, -0.05618444574513612, 0.049291226951571274]]","[0, 0]",-11684.77164724872,"[[0.3151258241412835, 0.058950801567546354, -0.04129070116392366], [-0.3151258241412835, -0.058950801567546354, 0.04129070116392366]]",train
"[83, 83]","[[-12.516483068466187, 7.133855819702148, 9.673137664794922], [-9.683934450149536, 7.664518356323242, 9.300294518470764]]",-2,-11684.787121361958,"[[0.3379843467298672, 0.05979623061338028, -0.052029180791005776], [-0.33798414104150093, -0.05979623061338028, 0.052027740972441595]]","[0, 0]",-11684.770704531897,"[[0.3340251899774103, 0.06257779776930912, -0.043967119214608295], [-0.3340251899774103, -0.06257779776930912, 0.043967119214608295]]",train
"[83, 83]","[[-12.503539323806763, 7.136355638504028, 9.661327004432678], [-9.711632132530212, 7.650178670883179, 9.327688813209534]]",-2,-11684.790114237338,"[[-0.0017547768182100524, -0.004405991873571057, -0.005520691178424141], [0.001755139858176592, 0.004404640501004391, 0.005519364488461433]]","[0, 0]",-11684.778848697286,"[[-0.00894024615943865, -0.001645364289404775, 0.0010683763296447327], [0.00894024615943865, 0.001645364289404775, -0.0010683763296447327]]",train
"[83, 83]","[[20.482158660888672, 6.085997223854065, -6.012756824493408], [19.725555181503296, 7.072571516036987, -3.468838930130005]]",-2,-11684.784012928474,"[[0.04339014599290923, -0.08527767676340414, -0.20333894236925146], [-0.04339038253453049, 0.08527906515987675, 0.2033381196157862]]","[0, 0]",-11684.77563038999,"[[0.06249048320157252, -0.08148456346360261, -0.21011092702486014], [-0.06249048320157252, 0.08148456346360261, 0.21011092702486014]]",train
"[83, 83]","[[20.513269901275635, 6.134037971496582, -6.013367772102356], [19.743369817733765, 7.138112783432007, -3.458195924758911]]",-2,-11684.789409847688,"[[-0.002223027926780591, -0.02672379874033527, -0.05419513071035588], [0.0022206902784974625, 0.026723135395353915, 0.05419518213244746]]","[0, 0]",-11684.778583619873,"[[0.017890360982590482, -0.02333193777095426, -0.05937516789351116], [-0.017890360982590482, 0.02333193777095426, 0.05937516789351116]]",train
"[83, 83]","[[-12.500914335250854, 7.136158347129822, 9.655840396881104], [-9.720741510391235, 7.646499872207642, 9.334515929222107]]",-2,-11684.787741702125,"[[-0.10902516998542332, -0.02370698289827415, 0.007333412466307765], [0.10902537567378963, 0.023704956867865983, -0.007333139929222403]]","[0, 0]",-11684.777984285318,"[[-0.11696779901780069, -0.021471156182081758, 0.013518805527687685], [0.11696779901780069, 0.021471156182081758, -0.013518805527687685]]",train
"[83, 83]","[[20.465948581695557, 6.060016751289368, -6.013543605804443], [19.7176194190979, 7.041065096855164, -3.471638560295105]]",-2,-11684.781904984931,"[[0.05709112006383654, -0.10304344376053975, -0.2502294621267923], [-0.05709081153128708, 0.10304550064420288, 0.2502280223082281]]","[0, 0]",-11684.774088059865,"[[0.075808257707276, -0.09938349261411177, -0.25750351902429064], [-0.075808257707276, 0.09938349261411177, 0.25750351902429064]]",train
"[83, 83]","[[20.47083854675293, 6.067817211151123, -6.013082265853882], [19.72037434577942, 7.049739956855774, -3.470947742462158]]",-2,-11684.782294362638,"[[0.05456218160003848, -0.0997938246832783, -0.2417579296498014], [-0.05456187306748902, 0.099795932989033, 0.2417564898312372]]","[0, 0]",-11684.7743909628,"[[0.07345295409174263, -0.09610735098132604, -0.24881571992308432], [-0.07345295409174263, 0.09610735098132604, 0.24881571992308432]]",train
"[83, 83]","[[-12.50669240951538, 7.136117219924927, 9.666617512702942], [-9.70287024974823, 7.6539164781570435, 9.32016134262085]]",-2,-11684.790812472584,"[[0.1034183108081422, 0.015111425478606673, -0.01914820879153252], [-0.10341795085350114, -0.015112762452987696, 0.019146851248314865]]","[0, 0]",-11684.778217116993,"[[0.09701762081091157, 0.017916846800121837, -0.011988047537015158], [-0.09701762081091157, -0.017916846800121837, 0.011988047537015158]]",train
"[83, 83]","[[-12.507685422897339, 7.135646343231201, 9.66768205165863], [-9.700669050216675, 7.654767036437988, 9.31821346282959]]",-2,-11684.790923818908,"[[0.13051615898482383, 0.02049050021682545, -0.022761515753687393], [-0.13051590187436593, -0.020491312685872377, 0.022760024513031635]]","[0, 0]",-11684.777794592434,"[[0.12460121039060733, 0.023043352130719962, -0.015512630986192566], [-0.12460121039060733, -0.023043352130719962, 0.015512630986192566]]",train
"[83, 83]","[[-12.502914667129517, 7.1363431215286255, 9.660105109214783], [-9.713900089263916, 7.649181485176086, 9.329530596733093]]",-2,-11684.78971785569,"[[-0.02801068800416224, -0.00923859067484834, -0.0022522295041458138], [0.028011042816594126, 0.009237233131630685, 0.002250910527496842]]","[0, 0]",-11684.778772637204,"[[-0.035352146021193756, -0.0065004811594816855, 0.004190196253861525], [0.035352146021193756, 0.0065004811594816855, -0.004190196253861525]]",train
"[83, 83]","[[-12.499346733093262, 7.13640570640564, 9.652827978134155], [-9.72497045993805, 7.644687294960022, 9.337871074676514]]",-2,-11684.786114249577,"[[-0.16463157999913297, -0.03379276281628569, 0.013766393255832642], [0.16463183710959084, 0.0337907265014592, -0.013766110434328965]]","[0, 0]",-11684.776984726506,"[[-0.17281689269666542, -0.03166104237511951, 0.019618778431597473], [0.17281689269666542, 0.03166104237511951, -0.019618778431597473]]",train
"[83, 83]","[[-12.496864795684814, 7.136471271514893, 9.64928925037384], [-9.731284976005554, 7.642464637756348, 9.342977404594421]]",-2,-11684.78268656298,"[[-0.24882250227913108, -0.049096074971824215, 0.023063224591602042], [0.24882255370122267, 0.04909459915779594, -0.023061846479547756]]","[0, 0]",-11684.7747954703,"[[-0.2575614679050114, -0.04712371461202723, 0.028527156610793608], [0.2575614679050114, 0.04712371461202723, -0.028527156610793608]]",train
"[83, 83]","[[20.468385219573975, 6.063952445983887, -6.013306975364685], [19.719059467315674, 7.0453572273254395, -3.47121000289917]]",-2,-11684.782109467984,"[[0.05577558869500072, -0.10133823578172708, -0.24580963051149401], [-0.05577533158454283, 0.10134029266539019, 0.24580824211502136]]","[0, 0]",-11684.774247098563,"[[0.07457059574863023, -0.09766638740845845, -0.2529816773495826], [-0.07457059574863023, 0.09766638740845845, 0.2529816773495826]]",train
"[83, 83]","[[20.503621101379395, 6.119608283042908, -6.015010476112366], [19.738041162490845, 7.119842767715454, -3.460862636566162]]",-2,-11684.78862229565,"[[0.0056275051470496265, -0.0366749093427136, -0.07882620973195704], [-0.0056295568885035814, 0.036674996760269286, 0.07882574693313284]]","[0, 0]",-11684.77830774345,"[[0.025414278141988173, -0.03320389695370123, -0.0847877802339267], [-0.025414278141988173, 0.03320389695370123, 0.0847877802339267]]",train
"[83, 83]","[[20.46360492706299, 6.0559797286987305, -6.013806462287903], [19.716134071350098, 7.037050724029541, -3.4721365571022034]]",-2,-11684.781750001595,"[[0.058091022634567606, -0.10437733281606887, -0.2535970434821333], [-0.058090765524109716, 0.10437944112182357, 0.25359560366356915]]","[0, 0]",-11684.773963897514,"[[0.0767498155823212, -0.1007357241948791, -0.26097699328770513], [-0.0767498155823212, 0.1007357241948791, 0.26097699328770513]]",train
"[83, 83]","[[20.480003356933594, 6.082471013069153, -6.012651324272156], [19.724414348602295, 7.067899107933044, -3.4694701433181763]]",-2,-11684.783566095532,"[[0.046527551781929535, -0.08930104405263734, -0.21380966292260553], [-0.04652778318134163, 0.08930243244910993, 0.21380884016914026]]","[0, 0]",-11684.77531108351,"[[0.06555220480389684, -0.08549222339363126, -0.22063731974541193], [-0.06555220480389684, 0.08549222339363126, 0.22063731974541193]]",train
"[83, 83]","[[-12.511372566223145, 7.134332656860352, 9.670601487159729], [-9.692400097846985, 7.65811562538147, 9.310014247894287]]",-2,-11684.790113784538,"[[0.22953263590971992, 0.03898727338341329, -0.0363654357689707], [-0.2295324816434452, -0.03898733508992318, 0.03636399080819736]]","[0, 0]",-11684.775306529287,"[[0.22444751937282864, 0.04170377302124616, -0.028710075135017422], [-0.22444751937282864, -0.04170377302124616, 0.028710075135017422]]",train
"[83, 83]","[[20.510802268981934, 6.130490303039551, -6.013898253440857], [19.74204421043396, 7.1337491273880005, -3.4588462114334106]]",-2,-11684.789106880598,"[[-0.0005840022367122515, -0.028856751103519873, -0.05887454104393912], [0.0005819468957118853, 0.028856838521075557, 0.05887407824511492]]","[0, 0]",-11684.77853502892,"[[0.01942288319711142, -0.02534760936177587, -0.0645540906175161], [-0.01942288319711142, 0.02534760936177587, 0.0645540906175161]]",train
"[83, 83]","[[20.505993366241455, 6.123143434524536, -6.014799475669861], [19.7393536567688, 7.124608159065247, -3.4602385759353638]]",-2,-11684.788825860316,"[[0.0031576959179150867, -0.03354574137276407, -0.07082050998256978], [-0.003159742002938968, 0.033545833932528905, 0.07082004718374557]]","[0, 0]",-11684.77840567909,"[[0.023018796704526105, -0.030069552380496755, -0.07670215525460856], [-0.023018796704526105, 0.030069552380496755, 0.07670215525460856]]",train
"[83, 83]","[[-12.497669458389282, 7.136476039886475, 9.650400280952454], [-9.729302525520325, 7.643148899078369, 9.341328144073486]]",-2,-11684.783801873054,"[[-0.2217721166929758, -0.043867481842398824, 0.020236644777333137], [0.22177227095925056, 0.04386623742778264, -0.020236048281070836]]","[0, 0]",-11684.77558074124,"[[-0.23047431513724115, -0.04218193724047322, 0.025731122644700184], [0.23047431513724115, 0.04218193724047322, -0.025731122644700184]]",train
"[83, 83]","[[20.4842209815979, 6.089484691619873, -6.012925505638123], [19.726744890213013, 7.0772504806518555, -3.4680086374282837]]",-2,-11684.784514525443,"[[0.039765860414202485, -0.08060597974355758, -0.19122862842593802], [-0.03976609695582375, 0.08060731671793861, 0.19122780567247277]]","[0, 0]",-11684.77598150637,"[[0.058923756782075426, -0.07683789861164264, -0.19796804714830554], [-0.058923756782075426, 0.07683789861164264, 0.19796804714830554]]",train
"[83, 83]","[[20.71315288543701, 6.376516222953796, -5.915580987930298], [19.85293984413147, 7.432140111923218, -3.4071239829063416]]",-2,-11684.788949258023,"[[-0.008392640704092173, -0.025042496891897123, -0.03988394610530183], [0.008389843342310337, 0.025041653569595246, 0.03988379698123626]]","[0, 0]",-11684.778743674156,"[[0.012711791498956054, -0.015599473773997488, -0.037068703798730535], [-0.012711791498956054, 0.015599473773997488, 0.037068703798730535]]",train
"[83, 83]","[[-12.58905291557312, 7.058075666427612, 9.566699266433716], [-9.67481017112732, 7.5943297147750854, 9.423581957817078]]",-2,-11684.761858112728,"[[0.7052658130711086, 0.13125591719426258, -0.031098198937724565], [-0.7052663272920243, -0.13125632857099523, 0.031096728265905434]]","[0, 0]",-11684.738106426845,"[[0.7039908761300553, 0.12954238559705805, -0.03457271350316523], [-0.7039908761300553, -0.12954238559705805, 0.03457271350316523]]",train
"[83, 83]","[[-12.593592405319214, 7.043646574020386, 9.549384713172913], [-9.659563302993774, 7.572922110557556, 9.423041343688965]]",-2,-11684.751057995813,"[[0.7995075945267277, 0.14610414898154642, -0.031563939105563356], [-0.7995075945267277, -0.1461039432931801, 0.03156302893454243]]","[0, 0]",-11684.724791149963,"[[0.7960408338385728, 0.14359944115805645, -0.034278624269358404], [-0.7960408338385728, -0.14359944115805645, 0.034278624269358404]]",train
"[83, 83]","[[20.719618797302246, 6.387651562690735, -5.907073020935059], [19.857884645462036, 7.440454959869385, -3.408396542072296]]",-2,-11684.787086854094,"[[0.014866178097244491, -0.05329812374487207, -0.10535697508271825], [-0.01486706255721963, 0.05329951214134468, 0.10535574095252039]]","[0, 0]",-11684.77801153829,"[[0.035670478820903656, -0.04357956708741425, -0.10342979471015713], [-0.035670478820903656, 0.04357956708741425, 0.10342979471015713]]",train
"[83, 83]","[[20.74394941329956, 6.43421471118927, -5.8788323402404785], [19.876539707183838, 7.4685704708099365, -3.4147197008132935]]",-2,-11684.773619593949,"[[0.11426220148007664, -0.1682701043549976, -0.379891037371684], [-0.11426184152543559, 0.16827308683630912, 0.37988918617638723]]","[0, 0]",-11684.768390918176,"[[0.13328143445571677, -0.15893345256316832, -0.3786220801171234], [-0.13328143445571677, 0.15893345256316832, 0.3786220801171234]]",train
"[83, 83]","[[20.711021423339844, 6.372897028923035, -5.918364524841309], [19.851351976394653, 7.429287433624268, -3.4066206216812134]]",-2,-11684.789340819989,"[[-0.01579201228726683, -0.016022990038216164, -0.018690675589509546], [0.01578923035211247, 0.016022146715914287, 0.018690526465443974]]","[0, 0]",-11684.778833976296,"[[0.005381559784678048, -0.00661303962710493, -0.015723601701432163], [-0.005381559784678048, 0.00661303962710493, 0.015723601701432163]]",train
"[83, 83]","[[-12.5931978225708, 7.042580842971802, 9.548054933547974], [-9.65892493724823, 7.571023106575012, 9.423214197158813]]",-2,-11684.751033302286,"[[0.7996783158707662, 0.1459229889529177, -0.03120935293087922], [-0.7996783158707662, -0.14592283468664297, 0.031208437617649135]]","[0, 0]",-11684.724767843887,"[[0.796245306548785, 0.1433982756957576, -0.033876825469501354], [-0.796245306548785, -0.1433982756957576, 0.033876825469501354]]",train
"[83, 83]","[[-12.59398102760315, 7.045727968215942, 9.5522141456604], [-9.66131865978241, 7.577173709869385, 9.423156976699829]]",-2,-11684.751649809185,"[[0.7951608851256531, 0.14595991001467057, -0.03199357582290535], [-0.7951608851256531, -0.14595970432630426, 0.031992670794093576]]","[0, 0]",-11684.72547083586,"[[0.7916185588712464, 0.14345405619896928, -0.03483662191242576], [-0.7916185588712464, -0.14345405619896928, 0.03483662191242576]]",train
"[83, 83]","[[20.739707946777344, 6.425992250442505, -5.882554650306702], [19.87364411354065, 7.464147210121155, -3.4143880009651184]]",-2,-11684.775918843146,"[[0.10040060536389678, -0.15298391061374533, -0.3424288095270313], [-0.10040024540925574, 0.15298684167296528, 0.34242690690964295]]","[0, 0]",-11684.7702548893,"[[0.11983422164174175, -0.14364586854027495, -0.3415115814276481], [-0.11983422164174175, 0.14364586854027495, 0.3415115814276481]]",train
"[83, 83]","[[20.71526288986206, 6.380218863487244, -5.912749767303467], [19.854663610458374, 7.434965372085571, -3.4075570106506348]]",-2,-11684.788477291004,"[[-0.0007317584746520106, -0.034339086543836106, -0.061748778852682366], [0.0007289472289054502, 0.034338232937115916, 0.061748573164316055]]","[0, 0]",-11684.77857538398,"[[0.020303956416836886, -0.024884435362565304, -0.059104540015533585], [-0.020303956416836886, 0.024884435362565304, 0.059104540015533585]]",train
